All.obs;uniqueID;Record;Country;Type;RBD;ICcode;physChemText;Note1_PhysChemText;SumMetric;ValueStd;ValueUpStd;CorSumMetric;Note2_Season;CorValueStd;CorValueUpStd;UnitUsed;Note3_stdUnits;RangeRep;ReasonRange;SalinityRange;DepthZone;Comment;Delete;physChemCategoryCW;physChemCategoryTW;Ver;cfMS
8725;10652;1;CY;CY001;All;CW-Type_IIIE;Dissolved oxygen;Please select reason for range in column ReasonRange;AA-EQS;4;9;AA-EQS;;4;9;mg/L;;TRUE;High low?;;;;TRUE;yes;no;Ver7e_revised_April 2021;
8728;10655;2;CY;CY001;All;CW-Type_IIIE;Nitrate as N;Please select reason for range in column ReasonRange;AA-EQS;0,05;0,294;AA-EQS;;0,05;0,294;mgN/L;We standardised your Value using a factor of 0.225806452 to convert from units of   mg/L;TRUE;?;;;;TRUE;yes;no;Ver7e_revised_April 2021;
8731;10658;3;CY;CY001;All;CW-Type_IIIE;Orthophosphate;Please select reason for range in column ReasonRange;AA-EQS;30000;165000;AA-EQS;;30;165;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg/L;TRUE;?;;;;TRUE;yes;no;Ver7e_revised_April 2021;was already in ug/L please confirm
10561;12156;1;DE;B1;all RBD;inapplicable;TN;;AA-EQS;0,53;;AA-EQS;;0,53;;mgN/L;;FALSE;;;;no match to IC type;FALSE;yes;no;Ver7e_revised;
10582;12166;2;DE;B2;all RBD;inapplicable;TN;Please select reason for range in column ReasonRange;AA-EQS;0,25;0,52;AA-EQS;;0,25;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised_April 2021;
10626;12207;3;DE;B2;all RBD;inapplicable;TN;Please select reason for range in column ReasonRange;AA-EQS;0,25;0,52;AA-EQS;;0,25;;mgN/L;;TRUE;;;;repeated entry delete;TRUE;yes;no;Ver7e_revised;
10583;12167;4;DE;B3;all RBD;inapplicable;TN;Please select reason for range in column ReasonRange;AA-EQS;0,2;0,27;AA-EQS;;0,2;;mgN/L;;TRUE;;;;repeated entry delete;TRUE;yes;no;Ver7e_revised;
10584;12167;5;DE;B3;all RBD;inapplicable;TN;Please select reason for range in column ReasonRange;AA-EQS;0,2;0,27;AA-EQS;;0,2;;mgN/L;;FALSE;;;;no match to IC type;FALSE;yes;no;Ver7e_revised_April 2021;
10627;12208;6;DE;B3;all RBD;inapplicable;TN;Please select reason for range in column ReasonRange;AA-EQS;0,2;0,27;AA-EQS;;0,2;;mgN/L;;TRUE;;;;repeated entry delete;TRUE;yes;no;Ver7e_revised;
10628;12208;7;DE;B3;all RBD;CW-BC8;TN;Please select reason for range in column ReasonRange;AA-EQS;0,2;0,27;AA-EQS;;0,2;;mgN/L;;TRUE;;;;repeated entry delete;TRUE;yes;no;Ver7e_revised;
10585;12168;8;DE;B4;all RBD;inapplicable;TN;;AA-EQS;0,21;;AA-EQS;;0,21;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
10544;12144;9;DE;N1;all RBD;inapplicable;TN;;AA-EQS;0,32;;AA-EQS;;0,32;;mgN/L;;FALSE;;;;"TypeCode corrected; no match to IC type";FALSE;yes;no;Ver7e_revised;
10597;12179;10;DE;N2;all RBD;inapplicable;TN;;AA-EQS;0,32;;AA-EQS;;0,32;;mgN/L;;FALSE;;;;no match to IC type;FALSE;yes;no;Ver7e_revised;
10640;12219;11;DE;N2;all RBD;CW-NEA3/4;TN;;AA-EQS;0,32;;AA-EQS;;0,32;;mgN/L;;FALSE;;;;repeated entry delete;TRUE;yes;no;Ver7e_revised;
10545;12145;12;DE;N3;all RBD;inapplicable;TN;;AA-EQS;0,56;;AA-EQS;;0,56;;mgN/L;;FALSE;;;;"TypeCode corrected; no match to IC type";FALSE;yes;no;Ver7e_revised;
10598;12180;13;DE;N4;all RBD;inapplicable;TN;;AA-EQS;0,56;;AA-EQS;;0,56;;mgN/L;;FALSE;;;;no match to IC type;FALSE;yes;no;Ver7e_revised;
10610;12192;14;DE;N4;all RBD;inapplicable;TN;;AA-EQS;0,56;;AA-EQS;;0,56;;mgN/L;;FALSE;;;;repeated entry delete;TRUE;yes;no;Ver7e_revised;
10641;12220;15;DE;N4;all RBD;CW-NEA1/26;TN;;AA-EQS;0,56;;AA-EQS;;0,56;;mgN/L;;FALSE;;;;repeated entry delete;TRUE;yes;no;Ver7e_revised;
10611;12193;16;DE;N5;all RBD;inapplicable;TN;;AA-EQS;0,24;;AA-EQS;;0,24;;mgN/L;;FALSE;;;;no match to IC type;FALSE;yes;no;Ver7e_revised;
10562;12157;17;DE;B1;all RBD;inapplicable;TP;;AA-EQS;44;;AA-EQS;;44;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
10586;12169;18;DE;B2;all RBD;inapplicable;TP;Please select reason for range in column ReasonRange;AA-EQS;16;34;AA-EQS;;16;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;;FALSE;yes;no;Ver7e_revised_April 2021;
10587;12170;19;DE;B3;all RBD;;TP;Please select reason for range in column ReasonRange;AA-EQS;13,6;20;AA-EQS;;13,6;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;;FALSE;yes;no;Ver7e_revised_April 2021;
10589;12171;20;DE;B4;all RBD;;TP;;AA-EQS;15,5;;AA-EQS;;15,5;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
10546;12146;21;DE;N1;all RBD;inapplicable;TP;;AA-EQS;31;;AA-EQS;;31;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;no match to IC type;FALSE;yes;no;Ver7e_revised;
10599;12181;22;DE;N2;all RBD;inapplicable;TP;;AA-EQS;31;;AA-EQS;;31;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;no match to IC type;FALSE;yes;no;Ver7e_revised;
10547;12147;23;DE;N3;all RBD;inapplicable;TP;;AA-EQS;36;;AA-EQS;;36;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;"TypeCode corrected; value corrected; no match to IC type";FALSE;yes;no;Ver7e_revised;
10600;12182;24;DE;N4;all RBD;inapplicable;TP;;AA-EQS;36;;AA-EQS;;36;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;no match to IC type;FALSE;yes;no;Ver7e_revised;
10613;12195;25;DE;N5;all RBD;inapplicable;TP;;AA-EQS;30;;AA-EQS;;30;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;"TypeCode corrected; value corrected; no match to IC type";FALSE;yes;no;Ver7e_revised;
10548;12148;26;DE;N1;all RBD;;Total Inorganic N;DIN;winter;0,26;;winter;WinterA-EQS = Winter average from 1.11. to 28.02.;0,26;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
10601;12183;27;DE;N2;all RBD;;Total Inorganic N;DIN;winter;0,26;;winter;WinterA-EQS = Winter average from 1.11. to 28.02.;0,26;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
10549;12149;28;DE;N3;all RBD;;Total Inorganic N;DIN;winter;0,44;;winter;WinterA-EQS = Winter average from 1.11. to 28.02.;0,44;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
10602;12184;29;DE;N4;all RBD;;Total Inorganic N;DIN;winter;0,44;;winter;WinterA-EQS = Winter average from 1.11. to 28.02.;0,44;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
10615;12197;30;DE;N5;all RBD;;Total Inorganic N;DIN;winter;0,19;;winter;WinterA-EQS = Winter average from 1.11. to 28.02.;0,19;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
10625;12206;;DE;B1;all RBD;inapplicable;TN;;AA-EQS;0,53;;AA-EQS;;0,53;;mgN/L;;FALSE;;;;"no match to IC type; drop repeated";TRUE;yes;no;Ver7e_revised;
10629;12209;;DE;B1;all RBD;inapplicable;TP;;AA-EQS;44;;AA-EQS;;44;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;drop repeated;TRUE;yes;no;Ver7e_revised;
10630;12210;;DE;B2;all RBD;inapplicable;TP;Please select reason for range in column ReasonRange;AA-EQS;16;34;AA-EQS;;16;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;TRUE;;;;drop repeated;TRUE;yes;no;Ver7e_revised;
10588;12170;;DE;B3;all RBD;;TP;Please select reason for range in column ReasonRange;AA-EQS;13,6;20;AA-EQS;;13,6;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;TRUE;;;;drop repeated;TRUE;yes;no;Ver7e_revised;
10631;12211;;DE;B3;all RBD;;TP;Please select reason for range in column ReasonRange;AA-EQS;13,6;20;AA-EQS;;13,6;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;TRUE;;;;drop repeated;TRUE;yes;no;Ver7e_revised;
10632;12211;;DE;B3;all RBD;;TP;Please select reason for range in column ReasonRange;AA-EQS;13,6;20;AA-EQS;;13,6;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;TRUE;;;;drop repeated;TRUE;yes;no;Ver7e_revised;
10642;12221;;DE;N2;all RBD;inapplicable;TP;;AA-EQS;31;;AA-EQS;;31;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;"no match to IC type; drop repeated";TRUE;yes;no;Ver7e_revised;
10612;12194;;DE;N4;all RBD;inapplicable;TP;;AA-EQS;36;;AA-EQS;;36;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;"no match to IC type; drop repeated";TRUE;yes;no;Ver7e_revised;
10643;12222;;DE;N4;all RBD;inapplicable;TP;;AA-EQS;36;;AA-EQS;;36;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;"no match to IC type; drop repeated";TRUE;yes;no;Ver7e_revised;
10644;12223;;DE;N2;all RBD;;Total Inorganic N;DIN;winter;0,26;;winter;WinterA-EQS;0,26;;mgN/L;;FALSE;;;;drop repeated;TRUE;yes;no;Ver7e_revised;
10614;12196;;DE;N4;all RBD;;Total Inorganic N;DIN;winter;0,44;;winter;WinterA-EQS;0,44;;mgN/L;;FALSE;;;;drop repeated;TRUE;yes;no;Ver7e_revised;
10645;12224;;DE;N4;all RBD;;Total Inorganic N;DIN;winter;0,44;;winter;WinterA-EQS;0,44;;mgN/L;;FALSE;;;;drop repeated;TRUE;yes;no;Ver7e_revised;
6558;8242;1;EE;EE1;V;inapplicable;Dissolved oxygen;;Median;;;Median;;;;mg/L;;FALSE;;;;Wrong RBD, corrected;FALSE;yes;no;Ver7e_revised;missing value
6541;8226;2;EE;EE1;VI;CW-BC4;Dissolved oxygen;;Median;;;Median;;;;mg/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
6564;8247;3;EE;EE1;V;inapplicable;Nitrate as N;;AA-EQS;;;AA-EQS;;;;mgN/L;;FALSE;;;;Wrong RBD, corrected;FALSE;yes;no;Ver7e_revised;missing value
6546;8231;4;EE;EE1;VI;CW-BC4;Nitrate as N;;AA-EQS;;;AA-EQS;;;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
6570;8252;5;EE;EE1;V;inapplicable;Orthophosphate;;AA-EQS;;;AA-EQS;;;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;Wrong RBD, corrected;FALSE;yes;no;Ver7e_revised;missing value
6551;8236;6;EE;EE1;VI;CW-BC4;Orthophosphate;;AA-EQS;;;AA-EQS;;;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
6554;8239;7;EE;EE1;V;inapplicable;Secchi disk depth;Please select reason for range in column ReasonRange;AA-EQS;0,7;6,5;summer;Annual average of sampling period from june to september;5,7;;m;;FALSE;;;;Wrong RBD corrected and ValueStd corrected;FALSE;yes;no;Ver7e_revised;
6538;8223;8;EE;EE1;VI;CW-BC4;Secchi disk depth;Please select reason for range in column ReasonRange;AA-EQS;0,7;6,5;summer;Annual average of sampling period from june to september;4,9;;m;;FALSE;;;;Wrong ValueStd corrected;FALSE;yes;no;Ver7e_revised;
6569;8251;9;EE;EE1;V;inapplicable;TN;Please select reason for range in column ReasonRange;AA-EQS;1;6;summer;Annual average of sampling period from june to september;0,24;;mgN/L;;FALSE;;;Other;Wrong RBD corrected, ValueStd, ValueUpStd, correct entry is added below;FALSE;yes;no;Ver7e_revised;
6550;8235;10;EE;EE1;VI;CW-BC4;TN;Please select reason for range in column ReasonRange;AA-EQS;1;6;summer;Annual average of sampling period from june to september;0,27;;mgN/L;;FALSE;;;Other;Wrong ValueStd, ValueUpStd, correct entry is added below;FALSE;yes;no;Ver7e_revised;
6571;8253;11;EE;EE1;V;inapplicable;TP;;AA-EQS;80;100;summer;;7;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;Other;Wrong RBD corrected, Wrong ValueStd corrected, units updated;FALSE;yes;no;Ver7e_revised;
6552;8237;12;EE;EE1;VI;CW-BC4;TP;;AA-EQS;80;100;summer;;12;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;Other;Wrong ValueStd corrected, units updated;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE2;I;CW-BC3;Dissolved oxygen;;Median;;;Median;;;;mg/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE1;II;inapplicable;Dissolved oxygen;;Median;;;Median;;;;mg/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE1;III;CW-BC3;Dissolved oxygen;;Median;;;Median;;;;mg/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE1;IV;inapplicable;Dissolved oxygen;;Median;;;Median;;;;mg/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE2;I;CW-BC3;Nitrate as N;;AA-EQS;;;AA-EQS;;;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE1;II;inapplicable;Nitrate as N;;AA-EQS;;;AA-EQS;;;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE1;III;CW-BC3;Nitrate as N;;AA-EQS;;;AA-EQS;;;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE1;IV;inapplicable;Nitrate as N;;AA-EQS;;;AA-EQS;;;;mgN/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE2;I;CW-BC3;Orthophosphate;;AA-EQS;;;AA-EQS;;;;ugP/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE1;II;inapplicable;Orthophosphate;;AA-EQS;;;AA-EQS;;;;ugP/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE1;III;CW-BC3;Orthophosphate;;AA-EQS;;;AA-EQS;;;;ugP/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE1;IV;inapplicable;Orthophosphate;;AA-EQS;;;AA-EQS;;;;ugP/L;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;missing value
new;new;;EE;EE2;I;CW-BC3;Secchi disk depth;;AA-EQS;4,2;;summer;Annual average of sampling period from june to september;4,2;;m;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE1;II;inapplicable;Secchi disk depth;;AA-EQS;3,7;;summer;Annual average of sampling period from june to september;3,7;;m;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE1;III;CW-BC3;Secchi disk depth;;AA-EQS;5,3;;summer;Annual average of sampling period from june to september;5,3;;m;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE1;IV;inapplicable;Secchi disk depth;;AA-EQS;7,4;;summer;Annual average of sampling period from june to september;7,4;;m;;FALSE;;;;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE2;I;CW-BC3;TN;;AA-EQS;0,3;;AA-EQS;Annual average of sampling period from june to september;0,3;;mgN/L;;FALSE;;;nutrients usually from 1, 5 and 10 m depth;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE1;II;inapplicable;TN;;AA-EQS;0,33;;AA-EQS;Annual average of sampling period from june to september;0,33;;mgN/L;;FALSE;;;nutrients usually from 1, 5 and 10 m depth;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE1;III;CW-BC3;TN;;AA-EQS;0,25;;AA-EQS;Annual average of sampling period from june to september;0,25;;mgN/L;;FALSE;;;nutrients usually from 1, 5 and 10 m depth;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE1;IV;inapplicable;TN;;AA-EQS;0,24;;AA-EQS;Annual average of sampling period from june to september;0,24;;mgN/L;;FALSE;;;nutrients usually from 1, 5 and 10 m depth;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE2;I;CW-BC3;TP;;AA-EQS;0,021;;summer;Annual average of sampling period from june to september;21;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;nutrients usually from 1, 5 and 10 m depth;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE1;II;inapplicable;TP;;AA-EQS;0,017;;summer;Annual average of sampling period from june to september;17;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;nutrients usually from 1, 5 and 10 m depth;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE1;III;CW-BC3;TP;;AA-EQS;0,017;;summer;Annual average of sampling period from june to september;17;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;nutrients usually from 1, 5 and 10 m depth;;FALSE;yes;no;Ver7e_revised;
new;new;;EE;EE1;IV;inapplicable;TP;;AA-EQS;0,012;;summer;Annual average of sampling period from june to september;12;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L;FALSE;;;nutrients usually from 1, 5 and 10 m depth;;FALSE;yes;no;Ver7e_revised;
11206;11810;2;ES;ES060;All;CW-Type_IIIW;Dissolved oxygen;Please select reason for range in column ReasonRange;AA-EQS;5;7,9;AA-EQS;;5;;mg/L;;TRUE;;;;;TRUE;yes;no;Ver7e_revised;
11214;11831;3;ES;ES063;All;CW-NEA1/26;Dissolved oxygen;Please select reason for range in column ReasonRange;AA-EQS;5;7,9;AA-EQS;;5;;mg/L;;TRUE;;;;;TRUE;yes;no;Ver7e_revised;
11222;11852;4;ES;ES064;All;CW-NEA1/26;Dissolved oxygen;Please select reason for range in column ReasonRange;AA-EQS;5;7,9;AA-EQS;;5;;mg/L;;TRUE;;;;;TRUE;yes;no;Ver7e_revised;
10350;11960;5;ES;ES110;All;CW-Type_Island-W;Dissolved oxygen;;AA-EQS;0,4;;AA-EQS;;0,4;;mg/L;;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10361;11971;6;ES;ES150;All;inapplicable;Dissolved oxygen;;AA-EQS;0,4;;AA-EQS;;0,4;;mg/L;;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
9615;11568;7;ES;ES160;All;inapplicable;Dissolved oxygen;;AA-EQS;0,4;;AA-EQS;;0,4;;mg/L;;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10243;11902;10;ES;ES080;AC-T01;CW-Type_IIIW;Nitrate as N;;AA-EQS;0,007906395;;AA-EQS;;0,008;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10244;11902;11;ES;ES080;AC-T01;inapplicable;Nitrate as N;;AA-EQS;0,007906395;;AA-EQS;;0,008;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10245;11903;12;ES;ES080;AC-T02;CW-Type_IIIW;Nitrate as N;;AA-EQS;0,007906395;;AA-EQS;;0,008;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
9812;11678;13;ES;ES018;AC-T04;inapplicable;Nitrate as N;missing value;90th percentile;;;90th percentile;;;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
9811;11678;14;ES;ES018;AC-T04;CW-Type_IIA;Nitrate as N;missing value;90th percentile;;;90th percentile;;;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10246;11904;15;ES;ES080;AC-T05;CW-Type_IIIW;Nitrate as N;;AA-EQS;0,001649048;;AA-EQS;;0,002;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10247;11904;16;ES;ES080;AC-T05;inapplicable;Nitrate as N;;AA-EQS;0,001649048;;AA-EQS;;0,002;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10328;11942;17;ES;ES091;AC-T09;inapplicable;Nitrate as N;Please select reason for range in column ReasonRange;AA-EQS;0,011290323;4,51612904;AA-EQS;;0,011;;mgN/L;We standardised your Value using a factor of 0.225806452 to convert from units of   mg/L;TRUE;;;;;TRUE;yes;no;Ver7e_revised;
10223;11882;18;ES;ES070;AC-T11;CW-Type_IIIW;Nitrate as N;;AA-EQS;0,001457036;;AA-EQS;;0,001;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10224;11883;19;ES;ES070;AC-T11;CW-Type_IIIW;Nitrate as N;;AA-EQS;0,002914071;;AA-EQS;;0,003;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
9682;11599;20;ES;ES014;AC-T14;CW-NEA1/26;Nitrate as N;;AA-EQS;0,001685192;;AA-EQS;;0,002;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
9683;11600;21;ES;ES014;AC-T18;CW-NEA1/26;Nitrate as N;;AA-EQS;0,003088012;;AA-EQS;;0,003;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10221;11880;22;ES;ES070;AC-T21;inapplicable;Nitrate as N;;AA-EQS;0,000824524;;AA-EQS;;0,001;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10222;11881;23;ES;ES070;AC-T21;CW-Type_IIIW;Nitrate as N;;AA-EQS;0,001649048;;AA-EQS;;0,002;;mgN/L;We standardised your Value using a factor of 0.000225897 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10069;11772;24;ES;ES040;All;CW-NEA1/26;Nitrate as N;;AA-EQS;0,248387097;;AA-EQS;;0,248;;mgN/L;We standardised your Value using a factor of 0.225806452 to convert from units of   mg{NO3}/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
11208;11818;25;ES;ES060;All;CW-Type_IIIW;Nitrate as N;;AA-EQS;5,6451613;;AA-EQS;;5,645;;mgN/L;We standardised your Value using a factor of 0.225806452 to convert from units of   mg{NO3}/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
11216;11839;27;ES;ES063;All;CW-NEA1/26;Nitrate as N;;AA-EQS;5,6451613;;AA-EQS;;5,645;;mgN/L;We standardised your Value using a factor of 0.225806452 to convert from units of   mg{NO3}/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
11224;11860;29;ES;ES064;All;CW-NEA1/26;Nitrate as N;;AA-EQS;5,6451613;;AA-EQS;;5,645;;mgN/L;We standardised your Value using a factor of 0.225806452 to convert from units of   mg{NO3}/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10360;11970;32;ES;ES150;All;inapplicable;Nitrate as N;;AA-EQS;5,6451613;;AA-EQS;;5,645;;mgN/L;We standardised your Value using a factor of 0.225806452 to convert from units of   mg/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
9614;11567;33;ES;ES160;All;inapplicable;Nitrate as N;;AA-EQS;5,6451613;;AA-EQS;;5,645;;mgN/L;We standardised your Value using a factor of 0.225806452 to convert from units of   mg/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10343;11954;34;ES;ES100;AMP-T05;CW-Type_IIA;Nitrate as N;Please select reason for range in column ReasonRange;AA-EQS;0,011290323;5,6451613;AA-EQS;;0,011;;mgN/L;We standardised your Value using a factor of 0.225806452 to convert from units of   mg/L;TRUE;;;;;TRUE;yes;no;Ver7e_revised;
10227;11886;39;ES;ES070;AC-T21;CW-Type_IIA;Orthophosphate;;AA-EQS;11,7705803;;AA-EQS;;11,771;;ugP/L;We standardised your Value using a factor of 30.97521132 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10355;11965;40;ES;ES110;All;CW-Type_Island-W;Orthophosphate;;AA-EQS;400;;AA-EQS;;400;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10359;11969;41;ES;ES150;All;inapplicable;Orthophosphate;;AA-EQS;400;;AA-EQS;;400;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
9613;11566;42;ES;ES160;All;inapplicable;Orthophosphate;;AA-EQS;400;;AA-EQS;;400;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
10347;11957;43;ES;ES100;AMP-T05;CW-Type_Island-W;Orthophosphate;Please select reason for range in column ReasonRange;AA-EQS;12;500;AA-EQS;;12;;ugP/L;We standardised your Value using a factor of 1000 to convert from units of   mg/L;TRUE;;;;;TRUE;yes;no;Ver7e_revised;
9612;11565;52;ES;ES010;AC-T17;inapplicable;Total Inorganic N;;AA-EQS;0,02026915;;AA-EQS;;0,02;;mgN/L;We standardised your Value using a factor of 0.001306844 to convert from units of   umol/L;FALSE;;;;;TRUE;yes;no;Ver7e_revised;
new;new;;ES;ALL;AC-T01;inapplicable;Ammonium N;Amonio;AA-EQS;0,064;;AA-EQS;;0,064;;mgN/L;;FALSE;;;Near zone, from 0 to 200 m from the coast;;FALSE;yes;no;Ver7e_revised;
new;new;;ES;ALL;AC-T01;inapplicable;Ammonium N;Amonio;AA-EQS;0,032;;AA-EQS;;0,032;;mgN/L;;FALSE;;;Medium zone, more than 200 m from the coast;;FALSE;yes;no;Ver7e_revised;
new;new;;ES;ALL;AC-T01;inapplicable;Nitrite as N;Nitritos;AA-EQS;0,013;;AA-EQS;;0,013;;mgN/L;;FALSE;;;Near zone, from 0 to 200 m from the coast;;FALSE;yes;no;Ver7e_revised;
new;new;;ES;ALL;AC-T01;inapplicable;Nitrite as N;Nitritos;AA-EQS;0,006;;AA-EQS;;0,006;;mgN/L;;FALSE;;;Medium zone, more than 200 m from the coast;;FALSE;yes;no;Ver7e_revised;
